komentar,label,timestamp,emosi
jangan kasih redup ketua ni bos sehat selalu kak willie lancar selalu rejekinya jangan kasih redup ketua ni bos sehat selalu kak iie lancar selalu rejekinya,2,2025-03-22 10:31:00,sedih
kapan ke bengkulu pak bos kapan bengkulu pak bos,1,2025-03-26 21:15:00,takut
mantap kalau ke plg lg jngn lupa mampir ke pecelele dua saudara bang mantap kalau p jngn lupa mampir pece saudara bang,2,2025-03-21 07:17:00,sedih
ini semua serba divideoin apalagi ada artis dtg otomatis begitu rendang diserbu ada yg videoin sbg bukti semua serba divideoin adrtis otomatis rendang serbu yg videoin sbg,2,2025-03-20 09:08:00,sedih
buat ko willi tetap menjadi dirimu sendiri semakin kau di hujat semakin allah naikan derajatmu sukses selalu ko buat ko ii tetap jari sendiri makin kau hujat makin aah naik derajat suklalu ko,0,2025-03-21 03:34:00,marah
ya allah ujian begitu berat dibulan ramadhan ini motor gak ada berangkat kerja pun susah doain saya semuanya semoga rezeki rumah tanggaku lancar dan tidak diganggu orang luar terdekatnya amin yah uji berat bulan ramadhan motor gak berangkat kerja susah doain semua moga rezeki rumah tanaku lancar tidak diganu orang luar terdekatnymin,2,2025-03-20 14:11:00,marah
orng baik meskipun kadang banyak orng yang gk suka sm kak will tpi kami dari teman willie salim tetap mensupport kak willie sukses selalu kak will orng baik meski kadang banyak orng yank suka sm kak i tpi dari teman iie salim tetap mensuort kak iie suklalu kak,2,2025-03-22 03:12:00,marah
pasti kak wille terheran heran lahh kok bisa kak ie ter la kok,0,2025-03-28 16:25:00,sedih
yang lihat ekpresi nya ko willy saat rending hilang tunjukan pesona kalian lihat ekpresi nya ko iy st rending tunjuk pesona,2,2025-03-21 10:24:00,marah
yaallah hebat nak willy sukses terus yaa hebat nak sukses terus y,2,2025-03-22 01:02:00,takut
ak salfok pas willie lari lucu ak salfok pas iie lari lucu,2,2025-03-21 00:15:00,sedih
kak willy mau dong d sumbang buat pembanguanan masjid d kp saya kak willy kak iy mau dong d sumbang buat pembangu masji kp kak iy,1,2025-03-20 11:35:00,sedih
jangan kapok bang main kepalembang jangan kapok bang main,2,2025-03-23 04:42:00,sedih
tapi gak seluruhnya bang hhehe gak seluruh bang ehe,0,2025-03-23 12:36:00,sedih
ayoo ke bengkulu aja kak willi ay bengkulu aja kak ii,1,2025-03-22 00:13:00,sedih
manusia terbaik sejagat raya manusia baik jagat raya,2,2025-03-20 14:08:00,marah
kk wili maaf aku ngakak di slide ke ili mf aku ng slide,1,2025-03-22 14:33:00,sedih
lu gak kesel gw yang kesell lu gaesel g,0,2025-03-24 22:50:00,marah
kenapo yo will rendang nya bisa hilang kenapo yo i rendang nya,1,2025-03-24 01:04:00,marah
ubur ikan lele yg penting ka willie selamat le terus lah berbuat baik ya ka meski terkadang kebaikan tidak selalu balas dgn kebaikan semangat ka sehat selalu ubur ikan yg penting ka iie selamat le terus lah buat baik ka meski terkadang baik selalu balas dgn semangat ka sehat selalu,2,2025-03-21 02:23:00,sedih
wili uong baek tapi di lantak segelintir uong kubu laju kesan nyo dak enak ili uong baek di lantak gelintir uong kubu laju kesayo dak,0,2025-03-20 12:32:00,marah
dak segalo wong palembang tapi segalo wong palembang malu dak segalo ong palembang segalo ong palembang,1,2025-03-28 06:38:00,marah
saya mau ke toilet dulu ya guys mau toilet dulu,1,2025-03-20 07:03:00,marah
salfok sama ka willie lari wkwk salfok sama ka lari,1,2025-03-21 15:27:00,sedih
adiiisptrrr kau pasti ketuo nyo kan kau ketuo nyo,1,2025-03-26 01:16:00,marah
sukses terus bang makin lancar lagi rejekinya sukses terus bang makin lancar,2,2025-03-24 17:43:00,marah
sudah lah wil cak ke iyoan pulo ni lah il cae iyoan pulo,2,2025-03-20 12:22:00,marah
willie aku palembang kk tpi nggk ikut makan malah ikut malu nya aja aku palembang tpi nk ikut makan malah ikut malu nyja,0,2025-03-23 17:19:00,takut
semoga esok lebih baik salam warga tangga buntung budday willie moga esok lebih baik salam arga tana buntung buay,2,2025-03-20 09:41:00,sedih
kak willie aku mau hp ip dong kak aku sudah follow tik tok kak kak iie aku mau hp ip dong ku foo tik,1,2025-03-22 12:20:00,marah
wil mokase wil seidaknyo banyak uong palembang masak njadike rendang kau wil untuk lebaran monicafrss ranitaaaa reradhanty voppy ys niabihop il mokase il seidaknyo banyak uong palembang masak njadike rendang kau il lebaran,2,2025-03-22 14:41:00,sedih
asekkkkk lagunee asek lagun,0,2025-03-22 08:46:00,sedih
asik banget musiknh asik banget musiknh,2,2025-03-24 15:14:00,takut
sehat selalu ya ko willie sehat selalu ko,2,2025-03-22 06:12:00,marah
slide tetanggo aku wkwkw slide tetano aku,1,2025-03-26 12:50:00,takut
mampir ke lampung kak mampir lampung,2,2025-03-25 21:12:00,sedih
gara rendang hilang sekota palembang di hujat habis habisan padahal ada beberapa oknum saja yg melakukan itu tapi kenapa seluruh orang di kota palembang kena semua imbas nya rendang hilang kota palembang hujat an padahal rapa oknum yg laku tapi seluruh orang kota palembang kena semua imbas nya,0,2025-03-20 02:20:00,takut
yang sabar bang wili wonka sabar bang ili,2,2025-03-22 04:53:00,sedih
buat bang willi stop gausah post terus masalah rendang yg hilang buat bang ii stop gausah poserus masalah rendang yg,0,2025-03-25 07:04:00,sedih
yakin ilang bukan setingan yakin bukan,2,2025-03-28 07:50:00,marah
judulnya rendang hilang di curi buat lebaran judul rendang hilang curi buat lebaran,1,2025-03-22 06:53:00,takut
caknyo willi ni terinspirasi smo vid yg bikin es sm odgj nyemplung galo beharap wong nyemplung dlm kuah rendang kalu caknyo ii ni inspirasi smo vid yg bikin em odgj beharap ong nyemplung dlm kuah rendang kalu,2,2025-03-20 21:27:00,marah
tebak daerah besi aja hilang apalagi rendang tebak daerah besi aja hilang rendang,0,2025-03-20 01:49:00,marah
adakah orang baik mau melihat saya dan saya cuma berharap saat ini ada yg membantu saya membuat ibuku tersenyum ada orang baik mau lihat dan cuma harap st ada yg bantu buat ibu,2,2025-03-22 06:07:00,takut
berkah smua dlm hidup org baik yg sering bhgiakan n berbagi kpd org berkah smua dlm hidup org baik yg sering bhgiaka bagi kpd,2,2025-03-26 16:25:00,marah
willie kapan bagi bagi thr nya kapan thr nya,1,2025-03-21 04:36:00,takut
sehat selalu ka will jangan bosan yah untuk jadi orang baik dan berbagi semoga rezeki ka will di tambah bnyak lgi dan gk akan habis semangat ka will sehat selalu ka i jangan bosan yah jadi orang baik bagi moga rezeki ka i tambah bnyak lgi gk habis semangat ka i,2,2025-03-21 14:04:00,sedih
sejarah will menit ludess sejarah i menit lude,1,2025-03-24 21:45:00,sedih
kenapa gk ada yg videoin pas diambil rendang nya gk yg videoin pas ambil rendang,0,2025-03-21 02:02:00,takut
semangat ka willi mau dong thr nya semangat ka mau dong thr,2,2025-03-20 18:03:00,takut
pengen ikut komen tapi ak jg lagi sibuk mkirin biaya susu anak ken ikut komen ak jg sibuk mkirin biaya anak,1,2025-03-22 01:59:00,takut
agar berkah tahun skrg hrus lbih banyak ni berkah tahun skrg hrus lbih banyak,2,2025-03-20 13:46:00,takut
niat berbagi malah dimaling rendangnya ya bang wkwk niat bagi malah maling rendangn bang,0,2025-03-22 06:03:00,marah
lain kali jangan di bkb kali jangan,0,2025-03-23 05:12:00,sedih
mano video berebut nyo cb tayangke mano video rebut nyo cb,1,2025-03-25 15:07:00,takut
demi kepentingan pribadi maluke kota palembang penting pribadi maluke kota,1,2025-03-24 23:57:00,takut
kek gak pernah makan rendang aje kek gak pernah makan rendang,0,2025-03-22 20:27:00,takut
ya allah ka willy niat banget bantu orang walupun banyak banget yg ngehujat ka willie semoga berkah ya ka semangat terus yah ka iy niat banget bantu orang alu banyak banget yg ngehujat ka moga berkah ka semangaerus,2,2025-03-21 11:20:00,takut
ayok ke lombok kak wili ayoe lomboak ili,2,2025-03-21 00:37:00,takut
aku komen tiap hari gak pernah kebaca aku komen tiap hari gak pernah,0,2025-03-20 13:55:00,sedih
nah kan bener bener di goreng ama dia nah kan goreng ama dia,2,2025-03-20 11:00:00,marah
duren ny ga ilang kan ka wkwk durey ga ilang kan ka,2,2025-03-22 08:42:00,sedih
ttep smngt ka ttp berbagi ka kk org baik jgn dngrkn mrk yg gak baik ep smngt p bagi org baik jgn dngrkn mrk yak baik,2,2025-03-20 13:48:00,takut
lagian jauh jauh amat ke palembang sini napa ke cibinong bogor gor pakansari makin meledak lagi sini napa ke cibinong bo pakansari makin ledak,0,2025-03-25 05:28:00,marah
kalo aku di posisi itu pasti keselnya ga abis soalnya harus nabung berapa taun buat beli sapi segede itu lah ini kan bang willy beda cerita beli sapi sekandangnya juga bisa semangat bang willy mantap kalo aku po pasti kesel soal nabung berapa taun buat beli sapi gede lah kan bang iy beda cerita beli sapi kandang bisa semangat bang iy mantap,2,2025-03-24 02:28:00,sedih
jangan kepalembang lagi yaa kami yg ngak tau ngak dtg ngak ngambil jd dampaknya terimakasih sudah membuat kota palembang terkenal jangan dtg lagi ya saya pribadi minta tolong sakit hati saya sebagai org palembang gara segelintir org semua warga palembang kena imbas nya ooh ya semoga rezekinya di berkahi atas di hp ny video bikin rendang alhamdulillah viral dan trending kan best bgt willie jangan kepalembang y yg ngak tau ngak dtg ngak ngambil jampaknya terimakasih buat kota palembang kenal jangan dtg pribadi minta sakit hati bagai org palembanara gelintir org semua arga palembang kena imbas nya h ya moga rezeki berkah atas hp ny video bikin rendang alhamduliah viral trending kan best bgt,2,2025-03-20 04:18:00,sedih
semoga kk wili sehat selalu dan jgn lupa bantu sesama manusiawi terus ya kk wili moga ili sehat selalu jgn lupa bantu sesanusiai terus,2,2025-03-20 13:47:00,sedih
dan akhir nya hilang cuman mnt akhir nya hilang cuman mnt,0,2025-03-20 22:23:00,takut
jgn kepalembang lagi yo maluke citra palambang nian amen bener gawe ini jgn kepalembang yo maluke citra palambang nian amen bener gae,0,2025-03-20 10:37:00,takut
atitude lebih penting dari pada ilmuuu atitude lebih penting pada,2,2025-03-20 19:35:00,sedih
kau belum tau wong palembang will berpikir sebelum bertindak kau tau ong palembang i pikir tindak,1,2025-03-21 17:18:00,sedih
ternyata prindavan ada di indonesia juga nyata prindavan dndonesia juga,1,2025-03-20 20:31:00,marah
ratudewa captionnya pak captioya pak,0,2025-03-21 02:57:00,sedih
post terus makin jadi orang yg ngatain plmbang miris poserus makin orang yg ngatain,0,2025-03-22 16:19:00,sedih
maksudnya hilang gmn c maksud hilanmn,0,2025-03-26 22:40:00,marah
kan di wajan sapa yg mkn smua kan ajan sapa yg mkn,1,2025-03-25 10:20:00,takut
wong palembang salut willie berkah selalu ong salut iie berkah,2,2025-03-22 17:11:00,marah
willi naik followers kota palembang naik daun ii naik fooers kota palembang naik daun,1,2025-03-20 19:16:00,marah
kabar ny rendng willy sampe ke jmbi kabar ny rendng iy sampe jmbi,1,2025-03-20 05:33:00,takut
udh persiapan aja nih udh siap aja nih,2,2025-03-27 21:47:00,sedih
berkah selalu willie semoga kebaikan selalu kau berikan kepada orang bermanfaat tuk semua berkah selalu moga baik selalu kau ikan orang bermanfuk,2,2025-03-28 10:47:00,takut
berentilah kk willy kami malu kami ni oo renti iy malu,0,2025-03-22 17:30:00,sedih
awak setingan kau ni malukan kami palembang bae aak ting kau malu palembang,0,2025-03-21 13:09:00,marah
indahnya berbagi ya kak jadi ikut bahagia liat ini semoga sehat selalu kak willie indah bagi jadkut bahagia liat moga sehat selalu kak,2,2025-03-22 16:35:00,takut
teeeerrrlawakkk ituuu eps daging rendang masih mentaahhh hilaaanggg trlaak eps daging rendang tilang,2,2025-03-22 06:48:00,sedih
maaf kak willi kami wong palembang yang kejadian rendang hilang kemarin mf kak ii ong palembang jadi rendang hilang,1,2025-03-22 12:55:00,sedih
lancar terus rizkinya ka will dan apa yg telah di beri di lipat gandakan aamiin lancar terus rizkinya ka i apa yg beri di lipat ganda,2,2025-03-22 10:53:00,marah
semangat untuk ka wili salim semangat untua ili salim,2,2025-03-21 14:32:00,sedih
lgu nya itu ga expect lgu nya ga expect,0,2025-03-27 13:57:00,marah
palembang viral dgn rendang willie lapis legit cik mehong palembang kota kelahiran tercinta palembang viral dgn rendang iie lapis legit cik mehong palembang kota lahir cinta,2,2025-03-28 18:33:00,sedih
garam cina yg kekmana yaa garam cina yg kekmana y,0,2025-03-21 08:35:00,sedih
maafkan wong palembang kak willy mfkan ong palembang kak,1,2025-03-25 19:37:00,takut
berkah selalu bang willy berkah selalu bang,2,2025-03-27 05:09:00,marah
jngn kw wc lgi hilang lgi nnti jngn kc lgi hilang lgi,0,2025-03-20 06:42:00,takut
se palembang anget yg keno salah se palembet yg keno,1,2025-03-20 17:05:00,marah
help me help me,2,2025-03-20 10:49:00,marah
will hilang samo habis belom dikontenin itu bedaaa i hilang samo habis bom dikontenin beda,0,2025-03-21 22:28:00,takut
coba kata hilang di ganti habis willlll coba kata hilang ganti habis,1,2025-03-27 19:51:00,sedih
kok bisa ilang sih kok ilang sih,0,2025-03-20 18:15:00,sedih
coba kirim video pd saat warga palembang yg lg ambil coba kirim video pd st arga palembang yg lg ambil,1,2025-03-24 08:00:00,marah
sehat selalu kak wiliie sehat selalu kak,2,2025-03-26 10:45:00,sedih
panas ambek kalu tanggan tu pacak meletup kolit panas ambealu tan tu pacak letup,0,2025-03-24 15:50:00,sedih
man dan dam ado oknum dio tulh ambekin nyo man dam adknum dio tulh ambekiyo,0,2025-03-21 23:51:00,sedih
bukan ngebelain palembang kayaknya aneh aja gk mungkin pada ambil padahal di jaga agak meragukan bukagebelain palembang kayaknyneh aja gk mungkin padmbil padahal jaga agak,0,2025-03-20 08:25:00,takut
biaso bae ah idak teliur jgo smo rendang biaso bae ah idak teliur jgo smo rendang,2,2025-03-27 18:42:00,marah
ruameeeee amat bang wilieee ruame bang ilie,2,2025-03-22 02:39:00,marah
semangat bang wilie semangat bang ilie,2,2025-03-22 03:00:00,sedih
gas kito jln lagi koh willie gas kito jln lagi koh iie,1,2025-03-20 03:07:00,sedih
gimana ya perasaan org yg makan rendang itu malu ga ya gimana perasn org yg makan rendang malu ga,0,2025-03-28 18:27:00,marah
klo emg bener cb share video maling rendaang nyo orang ratusan masak ga ad satupun video ny klo emg cb share video maling rendng orang ratus masak gd satu video,0,2025-03-20 18:10:00,sedih
balekelah rendang wili yg kamu ambek jok abang fasoli ainun niam m hijrah padholi rizkullah balekelah rendang ili yg kamu ambek jok,2,2025-03-21 16:40:00,marah
rhmtfslll nina yg bawak kuali maling rendang nina yg baauali maling,0,2025-03-21 06:45:00,takut
wah tragedi rendang hilang sedang mengambil hati org palembang tragedi rendang sedang ambil hati org,1,2025-03-24 12:09:00,takut
lucu ka wili larinya lucu ka ili lari,2,2025-03-25 14:30:00,marah
coba kak willie masak rendang atau masak apa di daerah terpencil lah coba kak iie masak rendang masak apa daerah,2,2025-03-23 18:20:00,marah
rasoku jadilah selesai kito rasoku jadi selesai kito,1,2025-03-22 15:42:00,sedih
hilang seketika hilang ketika,0,2025-03-21 11:41:00,takut
rendang terussssss rendang teru,2,2025-03-25 09:34:00,marah
dak cak itu jg nyari duit wak dak cak jg nyari duit ak,1,2025-03-22 19:53:00,sedih
ada gak disini salah satu dari mereka yang bikin kesruh gak sini salah satu mereka bikin kesruh,0,2025-03-20 20:08:00,sedih
berkah selalu ka wille berkah selalu ka,2,2025-03-28 09:21:00,sedih
salam bengkulu salam bengkulu,2,2025-03-21 18:23:00,sedih
kami warga sumsel turut prihatin atas settingannya arga sumsel turut prihatin,1,2025-03-28 12:14:00,marah
mau dong bg will daging korbannya mau dong bg daging,0,2025-03-24 20:02:00,sedih
cek cctv sekitar cek tv,1,2025-03-20 11:03:00,marah
kalau mau berbagi makanan mending udh mateng baru di bagikan biar gk kejadian seperti itu lagi kasian yang gk ikut an jdi kena kalau mau bagi mak mending udh mateng baru bagi biar gejadian seperttu kasi jdi kena,0,2025-03-20 06:51:00,takut
makan taun bae kau makan taun bae,2,2025-03-20 17:40:00,sedih
masyhaallah semoga di lapang kan lagi dan di luas kan rezeki mu bng wilieeee masyhah moga lapang kan dan luas kan rezeki mu bng ili,2,2025-03-20 10:06:00,sedih
biarkan rendang melayang yg pasti niat baikmu sdh tercatat dihadapan allah swt t ruslah berbuat kebaikan dan terus menyala diseluruh indonesia biar rendang layang yg niat baik sdh terc hadap aah t ruslah buat baik terus nyala seluruh,2,2025-03-22 18:49:00,takut
semoga sukses dan jaya sllu will moga sukses jaya su,2,2025-03-27 12:03:00,marah
aku mau aipon aku mau aipon,1,2025-03-20 05:10:00,takut
wong kito galo si saliem jadi galaauuu cemana ini ong kito galo si saliem jadi galu cemana ini,0,2025-03-21 21:59:00,sedih
ngapolah nk bemasak di bkb wilie ni ngapolah nk bemasak bkb ilie ni,0,2025-03-24 19:49:00,takut
melleh sapeh kkh li meeh sapeh h,0,2025-03-20 11:27:00,sedih
caption kau caption kau,0,2025-03-20 04:44:00,marah
wong palembang malu ny sampe ke ujung indonesia ong palembang malu ny sampe ujung,0,2025-03-20 03:50:00,takut
jgn kasih kendor gas truss sukses slalu willie salim jgn kasih kendor gas sukselalu iie salim,2,2025-03-20 12:20:00,marah
ko willie kapan nih bagi di bangka khususnya di toboali ko kapaih bagi bangka khnya toboali,1,2025-03-28 08:10:00,sedih
bantu bantu juolah baanyo bro juolah bnyo bro,1,2025-03-21 15:18:00,sedih
lapor komandan lapor komandan,1,2025-03-20 09:22:00,sedih
caper cari follower caper cari fooer,0,2025-03-25 06:01:00,takut
jadi pengen makan rendang jadi ken makan rendang,2,2025-03-20 20:47:00,sedih
bagi thr kak willi thr kak,2,2025-03-21 09:11:00,marah
gimana critanya rendang sebanyak itu bisa hilang gimana critanya rendang banyak bisa,0,2025-03-20 07:25:00,takut
